"Sub_community","Plant_species","Sample_type","MeJA_treatment","sample","ASV","abundance","Domain","Phylum","Class","Order","Family","Genus","Species"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_83",36,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_83",17,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_83",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_83",56,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_83",70,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_83",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_83",19,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_83",16,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_83",40,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_83",9,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_83",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_83",13,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_83",31,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_83",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_83",49,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_83",17,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_83",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_83",17,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_83",15,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_83",25,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_83",42,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae",NA,NA
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_100",24,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_100",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_100",12,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_100",35,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_100",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_100",7,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_100",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_100",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_100",10,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_100",27,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_100",4,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_100",22,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_100",46,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_100",15,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_100",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_100",25,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_100",8,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_100",38,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_100",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_100",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_100",26,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_100",12,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_100",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_106",9,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_106",23,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_106",6,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_106",8,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_106",22,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_106",16,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_106",14,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_106",18,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_106",39,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_106",7,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_106",14,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_106",6,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_106",24,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_106",38,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_106",29,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_106",4,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_106",14,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_106",7,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_106",20,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_106",3,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_106",19,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_106",8,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_106",21,"d__Bacteria","p__Verrucomicrobiota","c__Chlamydiae","o__Chlamydiales","f__Parachlamydiaceae","g__Candidatus_Protochlamydia","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_123",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_123",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_123",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_123",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_123",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_123",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_123",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_123",2,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","34_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","35_Root","ASV_123",4,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","36_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","40_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","control","42_Root","ASV_123",13,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","44_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","46_Root","ASV_123",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","47_Root","ASV_123",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","6_Root","ASV_123",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Rhizobacter","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","1_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","10_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","12_Root","ASV_240",14,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","13_Root","ASV_240",3,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","16_Root","ASV_240",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","18_Root","ASV_240",14,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","22_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","23_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","24_Root","ASV_240",5,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_1.0","25_Root","ASV_240",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","26_Root","ASV_240",10,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","MeJA_0.1","3_Root","ASV_240",23,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","control","31_Root","ASV_240",11,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
"bo_root","Brassica_oleraceae","Root","oral_secretion","32_Root","ASV_240",8,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Leptothrix","s__"
